"CNTSTUID","ST097Q01TA","ST218Q03HA","ST218Q02HA","ST218Q06HA","ST218Q04HA","ST206Q04HA","ST206Q02HA","ST153Q03HA","ST176Q06IA","ST206Q01HA","ST176Q06IA_scaled","ST153Q03HA_scaled","Comm_valid_count","Communication_Score","Collab_valid_count","Collaboration_Score"
72422774,4,3,3,3,3,2,2,2,1,1,1,1,5,3.2,5,1.4
72433426,4,4,4,4,4,3,3,1,4,3,3.25,4,5,4,5,3.25
72435140,4,4,4,4,4,4,4,1,NA,4,NA,4,5,4,4,4
72436980,3,3,2,4,4,3,NA,2,5,NA,4,1,5,3.2,3,2.66666666666667
72400330,3,3,3,2,2,3,3,1,2,3,1.75,4,5,2.6,5,2.95
72401462,2,3,4,4,2,3,2,2,2,3,1.75,1,5,3,5,2.15
72404086,3,3,3,3,3,2,4,2,2,4,1.75,1,5,3,5,2.55
72405340,3,3,3,2,2,3,2,2,2,NA,1.75,1,5,2.6,4,1.9375
72408241,4,3,3,3,3,4,4,1,2,3,1.75,4,5,3.2,5,3.35
72409475,3,2,2,3,1,1,2,1,5,3,4,4,5,2.2,5,2.8
72411290,2,3,2,3,4,3,3,2,4,3,3.25,1,5,2.8,5,2.65
72413883,3,3,3,2,3,3,2,2,2,2,1.75,1,5,2.8,5,1.95
72413951,3,3,3,NA,4,3,3,2,2,3,1.75,1,4,3.25,5,2.35
72414280,3,3,3,3,3,2,2,2,5,2,4,1,5,3,5,2.2
72415513,3,4,4,2,2,2,2,2,3,2,2.5,1,5,3,5,1.9
72415818,4,3,3,3,2,3,2,2,2,3,1.75,1,5,3,5,2.15
72415827,4,3,3,3,3,3,3,2,5,3,4,1,5,3.2,5,2.8
72418410,2,3,3,3,3,3,3,2,2,3,1.75,1,5,2.8,5,2.35
72422725,2,4,4,4,4,2,3,2,2,3,1.75,1,5,3.6,5,2.15
72425352,3,3,3,3,3,3,3,2,2,3,1.75,1,5,3,5,2.35
72427210,4,4,4,4,4,4,4,2,2,3,1.75,1,5,4,5,2.75
72430957,3,4,4,3,4,3,3,2,2,3,1.75,1,5,3.6,5,2.35
72431196,3,4,4,4,4,4,4,2,1,4,1,1,5,3.8,5,2.8
72432192,2,4,3,3,4,2,3,2,2,2,1.75,1,5,3.2,5,1.95
72433212,3,3,3,4,4,3,3,2,2,3,1.75,1,5,3.4,5,2.35
72434189,1,4,3,3,4,3,3,1,3,3,2.5,4,5,3,5,3.1
72437531,3,3,3,3,3,2,2,2,2,3,1.75,1,5,3,5,1.95
72438703,3,4,4,4,4,4,3,2,5,3,4,1,5,3.8,5,3
72438802,2,3,3,4,3,3,3,2,3,2,2.5,1,5,3,5,2.3
72439126,3,3,3,3,3,3,3,2,2,3,1.75,1,5,3,5,2.35
72442948,3,4,4,4,4,3,3,2,1,2,1,1,5,3.8,5,2
72443976,3,3,3,3,3,3,3,2,2,3,1.75,1,5,3,5,2.35
72401761,3,4,4,4,4,4,4,2,2,3,1.75,1,5,3.8,5,2.75
72402176,3,3,3,2,3,2,2,2,NA,2,NA,1,5,2.8,4,1.75
72402631,2,3,2,3,3,2,2,1,2,2,1.75,4,5,2.6,5,2.35
72403677,3,4,4,4,3,3,3,1,2,3,1.75,4,5,3.6,5,2.95
72404560,2,1,1,1,1,3,3,1,5,3,4,4,5,1.2,5,3.4
72407256,3,4,4,3,4,3,3,2,2,3,1.75,1,5,3.6,5,2.35
72407483,3,4,4,4,3,2,3,2,2,3,1.75,1,5,3.6,5,2.15
72410337,3,3,4,3,3,2,3,1,2,3,1.75,4,5,3.2,5,2.75
72411893,3,2,2,3,3,2,2,2,3,2,2.5,1,5,2.6,5,1.9
72414795,3,3,3,2,2,2,2,2,2,2,1.75,1,5,2.6,5,1.75
72416366,2,3,3,2,2,2,3,1,2,3,1.75,4,5,2.4,5,2.75
72416386,3,3,3,3,3,4,4,2,2,3,1.75,1,5,3,5,2.75
72417789,3,3,4,3,3,3,3,2,2,3,1.75,1,5,3.2,5,2.35
72418017,2,1,2,2,1,3,3,2,5,2,4,1,5,1.6,5,2.6
72418480,2,3,3,3,3,2,3,2,2,2,1.75,1,5,2.8,5,1.95
72419543,1,3,3,3,3,3,3,2,2,3,1.75,1,5,2.6,5,2.35
72421236,3,4,4,4,4,2,3,2,2,3,1.75,1,5,3.8,5,2.15
72421323,2,3,4,4,4,3,4,2,2,2,1.75,1,5,3.4,5,2.35
72421459,3,3,3,3,3,3,3,2,2,3,1.75,1,5,3,5,2.35
72427349,3,3,3,3,4,3,3,1,4,3,3.25,4,5,3.2,5,3.25
72431534,4,3,3,3,3,3,3,1,2,3,1.75,4,5,3.2,5,2.95
72432420,2,3,3,2,2,3,2,2,2,3,1.75,1,5,2.4,5,2.15
72432585,3,4,4,3,4,3,3,2,2,3,1.75,1,5,3.6,5,2.35
72434392,3,4,4,4,4,4,4,2,1,4,1,1,5,3.8,5,2.8
72437420,4,3,3,2,3,4,3,2,2,4,1.75,1,5,3,5,2.75
72438317,3,3,3,3,3,3,3,1,2,3,1.75,4,5,3,5,2.95
72438501,3,4,4,3,3,2,2,1,1,2,1,4,5,3.4,5,2.2
72438670,3,3,3,3,3,2,3,2,2,3,1.75,1,5,3,5,2.15
72438831,3,4,4,4,4,1,2,2,3,2,2.5,1,5,3.8,5,1.7
72442367,1,3,4,2,2,2,4,1,5,4,4,4,5,2.4,5,3.6
72443069,3,1,2,2,2,2,2,1,2,1,1.75,4,5,2,5,2.15
72446074,3,4,3,4,3,3,3,2,2,3,1.75,1,5,3.4,5,2.35
72446131,2,4,4,3,4,3,3,2,2,3,1.75,1,5,3.4,5,2.35
72405005,3,4,4,4,4,3,3,2,5,3,4,1,5,3.8,5,2.8
72405070,3,4,3,4,4,3,3,2,2,3,1.75,1,5,3.6,5,2.35
72405588,3,3,3,3,3,3,3,1,2,3,1.75,4,5,3,5,2.95
72406552,3,3,4,4,4,3,3,2,2,3,1.75,1,5,3.6,5,2.35
72407548,3,3,2,2,3,3,3,2,2,2,1.75,1,5,2.6,5,2.15
72408778,4,3,3,4,2,3,3,2,2,3,1.75,1,5,3.2,5,2.35
72410376,3,4,4,3,4,3,2,2,2,3,1.75,1,5,3.6,5,2.15
72412319,2,3,3,3,3,2,2,1,3,2,2.5,4,5,2.8,5,2.5
72412911,3,3,3,3,3,3,3,2,2,3,1.75,1,5,3,5,2.35
72413039,1,3,NA,3,4,3,2,1,3,2,2.5,4,4,2.75,5,2.7
72416067,3,3,3,3,3,3,3,1,1,3,1,4,5,3,5,2.8
72416681,3,3,3,3,3,3,3,2,4,3,3.25,1,5,3,5,2.65
72416885,3,2,3,2,3,3,2,2,2,2,1.75,1,5,2.6,5,1.95
72418397,3,4,4,4,4,2,3,1,2,3,1.75,4,5,3.8,5,2.75
72418567,3,3,3,2,3,3,3,2,2,3,1.75,1,5,2.8,5,2.35
72418711,4,4,4,3,3,4,4,2,2,4,1.75,1,5,3.6,5,2.95
72418985,3,3,3,2,3,3,2,1,1,2,1,4,5,2.8,5,2.4
72419758,3,3,3,3,3,2,2,2,2,2,1.75,1,5,3,5,1.75
72420130,3,3,3,4,4,3,2,2,2,2,1.75,1,5,3.4,5,1.95
72422004,3,3,4,2,4,3,4,2,2,3,1.75,1,5,3.2,5,2.55
72422218,3,3,3,3,3,3,2,2,2,2,1.75,1,5,3,5,1.95
72427661,4,4,4,4,4,4,3,2,1,4,1,1,5,4,5,2.6
72427902,4,4,3,4,4,3,3,2,2,3,1.75,1,5,3.8,5,2.35
72431851,3,2,3,1,2,4,2,2,2,3,1.75,1,5,2.2,5,2.35
72434969,4,4,4,3,3,4,4,2,2,4,1.75,1,5,3.6,5,2.95
72435041,3,4,3,2,3,3,3,2,5,4,4,1,5,3,5,3
72436882,3,3,NA,2,3,3,2,1,1,3,1,4,4,2.75,5,2.6
72437061,4,3,3,3,3,3,3,2,4,3,3.25,1,5,3.2,5,2.65
72438960,4,4,3,3,2,4,2,2,2,3,1.75,1,5,3.2,5,2.35
72439200,3,3,3,3,3,3,3,2,1,3,1,1,5,3,5,2.2
72439251,3,3,3,3,3,2,2,2,2,2,1.75,1,5,3,5,1.75
72439279,3,3,3,3,3,2,2,1,1,2,1,4,5,3,5,2.2
72439945,3,2,3,2,3,3,3,2,2,3,1.75,1,5,2.6,5,2.35
72443394,3,4,4,4,4,4,4,2,2,4,1.75,1,5,3.8,5,2.95
72446146,3,2,2,3,3,3,2,1,3,3,2.5,4,5,2.6,5,2.9
72404260,3,3,3,3,2,2,3,2,2,2,1.75,1,5,2.8,5,1.95
72404594,3,3,3,3,2,2,2,2,2,1,1.75,1,5,2.8,5,1.55
72407794,3,4,4,3,3,2,2,2,2,2,1.75,1,5,3.4,5,1.75
72407907,1,4,3,2,2,3,3,2,5,3,4,1,5,2.4,5,2.8
72408920,3,4,4,4,4,3,3,1,4,4,3.25,4,5,3.8,5,3.45
72410868,3,4,3,3,4,3,3,2,3,2,2.5,1,5,3.4,5,2.3
72412613,3,3,3,3,2,2,3,2,2,2,1.75,1,5,2.8,5,1.95
72414105,4,4,4,3,4,3,3,2,2,3,1.75,1,5,3.8,5,2.35
72414880,3,3,3,3,3,4,4,2,2,3,1.75,1,5,3,5,2.75
72415535,3,3,3,2,3,2,2,1,4,2,3.25,4,5,2.8,5,2.65
72419490,2,3,3,3,2,2,2,2,4,3,3.25,1,5,2.6,5,2.25
72425593,4,4,4,4,4,2,2,2,1,3,1,1,5,4,5,1.8
72429027,1,4,3,3,3,3,3,2,2,2,1.75,1,5,2.8,5,2.15
72429291,3,3,3,3,3,3,2,2,2,3,1.75,1,5,3,5,2.15
72429764,4,4,3,4,4,3,3,2,2,2,1.75,1,5,3.8,5,2.15
72429830,4,4,4,4,4,3,3,2,2,3,1.75,1,5,4,5,2.35
72430472,3,3,4,3,4,2,3,2,2,3,1.75,1,5,3.4,5,2.15
72430690,3,3,3,3,3,NA,3,2,2,3,1.75,1,5,3,4,2.1875
72430950,3,3,3,2,2,3,3,2,1,3,1,1,5,2.6,5,2.2
72431486,3,3,3,4,3,2,2,2,2,3,1.75,1,5,3.2,5,1.95
72431717,3,3,3,3,3,3,3,1,2,3,1.75,4,5,3,5,2.95
72431771,3,3,3,3,3,3,3,2,2,2,1.75,1,5,3,5,2.15
72432566,3,3,3,2,3,2,2,2,2,2,1.75,1,5,2.8,5,1.75
72433058,3,3,4,3,4,1,1,2,2,1,1.75,1,5,3.4,5,1.15
72434388,3,3,3,3,4,3,4,2,1,2,1,1,5,3.2,5,2.2
72435354,2,3,3,2,3,2,2,2,2,2,1.75,1,5,2.6,5,1.75
72435690,3,2,3,3,3,2,2,2,2,3,1.75,1,5,2.8,5,1.95
72435978,3,3,3,2,4,4,4,2,2,4,1.75,1,5,3,5,2.95
72439999,3,4,4,4,4,2,2,2,1,2,1,1,5,3.8,5,1.6
72442450,3,3,4,3,3,3,3,2,2,4,1.75,1,5,3.2,5,2.55
72443036,1,4,4,4,4,3,2,2,1,2,1,1,5,3.4,5,1.8
72444329,2,3,3,3,3,2,1,2,2,2,1.75,1,5,2.8,5,1.55
72444420,3,2,3,4,1,3,3,2,3,2,2.5,1,5,2.6,5,2.3
72444869,2,3,3,3,3,1,2,2,2,2,1.75,1,5,2.8,5,1.55
72445294,3,4,4,4,3,3,3,1,1,3,1,4,5,3.6,5,2.8
72403602,3,3,3,3,3,3,3,NA,2,3,1.75,NA,5,3,4,2.6875
72405949,4,3,3,4,3,2,2,1,2,2,1.75,4,5,3.4,5,2.35
72405971,3,3,3,4,3,3,3,2,2,3,1.75,1,5,3.2,5,2.35
72410027,2,4,4,4,4,2,3,2,2,2,1.75,1,5,3.6,5,1.95
72411122,2,2,1,3,1,4,2,1,2,1,1.75,4,5,1.8,5,2.55
72416932,3,4,3,3,3,3,4,2,2,4,1.75,1,5,3.2,5,2.75
72419373,4,3,3,3,3,1,2,2,2,2,1.75,1,5,3.2,5,1.55
72420099,3,3,3,3,3,4,4,1,2,4,1.75,4,5,3,5,3.55
72424439,3,4,2,4,4,1,1,2,2,2,1.75,1,5,3.4,5,1.35
72425688,3,3,3,3,3,1,1,2,1,2,1,1,5,3,5,1.2
72425852,3,3,3,2,3,2,3,1,3,2,2.5,4,5,2.8,5,2.7
72428755,2,4,3,4,4,4,3,2,2,3,1.75,1,5,3.4,5,2.55
72428800,3,3,3,2,2,2,3,1,4,3,3.25,4,5,2.6,5,3.05
72428971,4,3,NA,4,3,3,3,2,3,3,2.5,1,4,3.5,5,2.5
72430742,3,3,3,3,3,3,3,2,5,3,4,1,5,3,5,2.8
72433111,4,3,3,4,4,2,2,2,5,2,4,1,5,3.6,5,2.2
72438303,3,3,3,3,3,2,2,1,1,2,1,4,5,3,5,2.2
72440434,4,3,3,3,3,2,2,2,4,3,3.25,1,5,3.2,5,2.25
72441714,3,4,3,3,4,4,4,1,2,4,1.75,4,5,3.4,5,3.55
72441911,3,4,3,3,4,3,3,2,2,2,1.75,1,5,3.4,5,2.15
72443260,3,4,4,4,4,3,3,2,2,3,1.75,1,5,3.8,5,2.35
72443638,4,3,4,3,4,3,3,1,5,1,4,4,5,3.6,5,3
72443973,3,4,3,3,4,3,3,1,2,3,1.75,4,5,3.4,5,2.95
72400249,2,3,3,3,3,3,3,1,5,3,4,4,5,2.8,5,3.4
72401736,3,3,3,3,3,3,3,2,2,3,1.75,1,5,3,5,2.35
72402075,3,3,4,4,3,3,3,2,2,3,1.75,1,5,3.4,5,2.35
72402136,3,4,3,4,4,3,3,2,2,3,1.75,1,5,3.6,5,2.35
72403089,2,3,3,3,3,2,2,2,2,2,1.75,1,5,2.8,5,1.75
72405213,3,1,1,1,1,4,4,2,2,4,1.75,1,5,1.4,5,2.95
72406172,3,4,4,4,4,3,3,2,2,3,1.75,1,5,3.8,5,2.35
72406599,3,3,3,3,3,3,3,1,2,3,1.75,4,5,3,5,2.95
72409397,3,2,2,3,2,4,4,2,2,2,1.75,1,5,2.4,5,2.55
72415588,1,3,3,3,3,1,2,1,5,2,4,4,5,2.6,5,2.6
72417912,2,3,3,3,3,3,3,1,5,3,4,4,5,2.8,5,3.4
72419941,4,4,4,3,3,3,2,2,5,2,4,1,5,3.6,5,2.4
72421850,3,1,1,1,1,3,4,2,2,4,1.75,1,5,1.4,5,2.75
72422964,3,3,3,2,3,3,3,2,2,3,1.75,1,5,2.8,5,2.35
72423184,3,NA,3,2,3,3,2,2,NA,3,NA,1,4,2.75,4,2.25
72425925,3,3,4,4,3,3,3,1,1,3,1,4,5,3.4,5,2.8
72426406,3,3,3,3,3,3,3,2,2,3,1.75,1,5,3,5,2.35
72432046,3,4,4,3,3,2,3,2,2,2,1.75,1,5,3.4,5,1.95
72432070,3,4,4,4,4,3,3,1,2,3,1.75,4,5,3.8,5,2.95
72442366,3,3,3,3,3,3,3,1,2,2,1.75,4,5,3,5,2.75
72443245,2,4,4,3,4,2,2,1,5,2,4,4,5,3.4,5,2.8
72405059,3,4,3,3,4,4,4,2,2,4,1.75,1,5,3.4,5,2.95
72405965,2,4,3,3,2,4,4,2,2,3,1.75,1,5,2.8,5,2.75
72408608,2,4,4,4,4,2,4,2,3,4,2.5,1,5,3.6,5,2.7
72416428,2,4,4,4,4,2,2,2,2,3,1.75,1,5,3.6,5,1.95
72417671,2,4,4,3,3,1,2,2,5,3,4,1,5,3.2,5,2.2
72418249,3,4,4,4,3,4,4,2,2,4,1.75,1,5,3.6,5,2.95
72421144,2,3,3,3,3,3,3,2,2,4,1.75,1,5,2.8,5,2.55
72424806,2,2,2,3,3,1,1,2,3,1,2.5,1,5,2.4,5,1.3
72442998,2,4,4,4,4,4,4,2,2,4,1.75,1,5,3.6,5,2.95
72445480,3,3,3,3,3,2,2,2,2,2,1.75,1,5,3,5,1.75
72446067,3,4,4,4,4,1,2,2,1,1,1,1,5,3.8,5,1.2
72400209,3,3,3,3,3,1,1,2,2,1,1.75,1,5,3,5,1.15
72400366,4,4,4,4,4,3,3,2,2,3,1.75,1,5,4,5,2.35
72400553,3,NA,3,3,2,3,3,2,2,3,1.75,1,4,2.75,5,2.35
72404122,2,4,4,4,4,3,3,1,5,3,4,4,5,3.6,5,3.4
72404586,3,3,3,3,3,3,NA,2,2,2,1.75,1,5,3,4,1.9375
72404830,3,3,3,3,3,2,2,2,2,2,1.75,1,5,3,5,1.75
72409018,3,4,4,4,4,2,2,2,3,3,2.5,1,5,3.8,5,2.1
72409102,3,3,3,3,3,3,2,2,NA,2,NA,1,5,3,4,2
72410961,3,NA,3,4,3,2,2,2,2,3,1.75,1,4,3.25,5,1.95
72411296,4,3,3,3,3,2,1,2,2,1,1.75,1,5,3.2,5,1.35
72412047,2,3,3,3,3,3,3,1,2,3,1.75,4,5,2.8,5,2.95
72413241,3,3,2,3,2,4,4,2,2,4,1.75,1,5,2.6,5,2.95
72413338,3,2,2,3,2,1,2,2,4,2,3.25,1,5,2.4,5,1.85
72416073,NA,2,1,2,1,2,2,2,2,2,1.75,1,4,1.5,5,1.75
72421774,3,3,3,3,3,NA,3,2,1,2,1,1,5,3,4,1.75
72426925,3,3,2,3,3,3,3,1,1,3,1,4,5,2.8,5,2.8
72429018,2,3,3,3,3,NA,1,2,3,1,2.5,1,5,2.8,4,1.375
72433080,3,4,4,4,4,3,3,1,2,4,1.75,4,5,3.8,5,3.15
72433461,3,3,3,2,2,3,3,2,2,3,1.75,1,5,2.6,5,2.35
72436992,4,3,3,3,3,4,4,1,2,4,1.75,4,5,3.2,5,3.55
72440579,3,3,2,3,3,3,3,2,1,3,1,1,5,2.8,5,2.2
72441218,2,2,3,2,2,3,2,2,2,3,1.75,1,5,2.2,5,2.15
72443719,4,4,4,4,4,NA,3,2,1,3,1,1,5,4,4,2
72444811,3,2,2,2,2,3,3,2,1,3,1,1,5,2.2,5,2.2
72445189,3,4,4,4,4,2,2,2,2,2,1.75,1,5,3.8,5,1.75
72445522,4,NA,2,3,3,1,1,1,5,2,4,4,4,3,5,2.4
72445688,4,2,3,3,3,3,3,2,2,3,1.75,1,5,3,5,2.35
72403947,3,3,4,4,4,2,2,2,2,2,1.75,1,5,3.6,5,1.75
72411082,3,3,3,3,3,3,3,2,5,3,4,1,5,3,5,2.8
72421033,1,3,NA,4,4,1,1,1,5,2,4,4,4,3,5,2.4
72422703,2,3,3,3,3,3,4,2,4,3,3.25,1,5,2.8,5,2.85
72423008,3,3,3,3,3,2,2,1,2,3,1.75,4,5,3,5,2.55
72428408,2,4,3,3,2,3,3,2,4,1,3.25,1,5,2.8,5,2.25
72428865,2,3,4,3,4,3,2,2,5,2,4,1,5,3.2,5,2.4
72430176,2,4,4,4,4,3,3,2,2,3,1.75,1,5,3.6,5,2.35
72430341,3,4,3,3,3,3,3,1,5,3,4,4,5,3.2,5,3.4
72431952,3,4,4,4,4,3,3,2,2,3,1.75,1,5,3.8,5,2.35
72432923,3,4,4,4,4,2,1,2,4,1,3.25,1,5,3.8,5,1.65
72433618,3,2,3,2,2,4,4,2,2,4,1.75,1,5,2.4,5,2.95
72435266,3,4,4,4,4,3,3,2,2,3,1.75,1,5,3.8,5,2.35
72435859,2,3,3,3,3,3,3,2,2,3,1.75,1,5,2.8,5,2.35
72437087,3,3,3,2,3,3,3,2,5,3,4,1,5,2.8,5,2.8
72439785,4,1,1,1,1,4,4,2,2,4,1.75,1,5,1.6,5,2.95
72440451,3,3,3,1,2,2,2,2,1,2,1,1,5,2.4,5,1.6
72441074,3,4,3,4,4,2,3,2,2,3,1.75,1,5,3.6,5,2.15
72442870,2,4,4,4,4,4,4,1,1,4,1,4,5,3.6,5,3.4
72443291,3,3,3,3,3,3,3,2,2,3,1.75,1,5,3,5,2.35
72445112,1,2,1,2,2,2,2,2,4,2,3.25,1,5,1.6,5,2.05
72403343,3,3,2,3,3,3,3,2,5,3,4,1,5,2.8,5,2.8
72406675,3,4,3,4,2,3,3,1,4,2,3.25,4,5,3.2,5,3.05
72407281,1,3,4,3,3,1,1,2,4,1,3.25,1,5,2.8,5,1.45
72411171,1,3,3,2,3,3,3,2,2,3,1.75,1,5,2.4,5,2.35
72413343,3,4,4,4,4,4,4,2,2,4,1.75,1,5,3.8,5,2.95
72413892,2,3,3,3,3,3,3,2,2,3,1.75,1,5,2.8,5,2.35
72414431,3,4,4,4,4,3,3,2,2,3,1.75,1,5,3.8,5,2.35
72415314,1,3,3,2,3,2,3,2,5,3,4,1,5,2.4,5,2.6
72416499,3,4,3,4,4,3,4,2,2,3,1.75,1,5,3.6,5,2.55
72420551,1,3,3,2,3,2,2,2,3,2,2.5,1,5,2.4,5,1.9
72420564,3,4,4,3,2,2,2,2,2,3,1.75,1,5,3.2,5,1.95
72422122,1,2,3,3,2,2,2,2,2,2,1.75,1,5,2.2,5,1.75
72425517,1,4,4,3,3,3,3,1,2,3,1.75,4,5,3,5,2.95
72425810,2,3,3,3,3,3,3,2,2,3,1.75,1,5,2.8,5,2.35
72426273,1,3,3,3,3,2,2,1,3,2,2.5,4,5,2.6,5,2.5
72435055,1,3,3,3,3,3,3,1,2,3,1.75,4,5,2.6,5,2.95
72436351,2,4,4,4,4,4,4,1,4,4,3.25,4,5,3.6,5,3.85
72437026,2,4,3,2,4,2,2,1,1,1,1,4,5,3,5,2
72440141,3,4,3,4,4,1,1,2,2,1,1.75,1,5,3.6,5,1.15
72440202,1,4,2,2,3,4,4,2,4,4,3.25,1,5,2.4,5,3.25
72444632,1,4,4,4,4,3,3,2,2,2,1.75,1,5,3.4,5,2.15
72445910,2,4,4,4,4,3,3,2,2,3,1.75,1,5,3.6,5,2.35
72401343,2,4,4,4,4,1,1,2,5,1,4,1,5,3.6,5,1.6
72402519,3,4,4,3,3,3,3,2,2,4,1.75,1,5,3.4,5,2.55
72404859,2,3,3,3,3,3,3,2,5,2,4,1,5,2.8,5,2.6
72404929,2,3,3,2,3,4,4,1,2,4,1.75,4,5,2.6,5,3.55
72407951,3,4,4,4,4,3,3,2,3,3,2.5,1,5,3.8,5,2.5
72408579,2,4,3,NA,2,2,2,1,1,1,1,4,4,2.75,5,2
72408687,3,3,3,3,2,4,4,2,2,4,1.75,1,5,2.8,5,2.95
72415614,3,2,3,3,3,1,1,2,5,1,4,1,5,2.8,5,1.6
72416977,3,3,2,3,2,2,2,2,5,2,4,1,5,2.6,5,2.2
72420302,3,3,3,3,3,3,3,1,2,3,1.75,4,5,3,5,2.95
72420900,2,3,3,3,3,1,2,2,3,2,2.5,1,5,2.8,5,1.7
72421899,3,3,3,2,3,3,3,2,5,2,4,1,5,2.8,5,2.6
72423490,2,4,4,3,3,4,4,1,2,3,1.75,4,5,3.2,5,3.35
72424339,3,3,4,3,4,3,3,2,2,3,1.75,1,5,3.4,5,2.35
72424476,3,4,3,3,4,2,2,2,2,2,1.75,1,5,3.4,5,1.75
72424923,2,4,3,3,4,2,2,2,2,2,1.75,1,5,3.2,5,1.75
72428790,4,4,4,2,1,3,3,1,5,3,4,4,5,3,5,3.4
72428887,2,4,4,4,4,3,4,1,1,2,1,4,5,3.6,5,2.8
72435158,3,3,3,3,3,3,3,2,1,3,1,1,5,3,5,2.2
72435731,1,4,3,4,4,2,3,2,2,2,1.75,1,5,3.2,5,1.95
72436546,1,4,4,4,4,4,4,2,5,4,4,1,5,3.4,5,3.4
72437220,3,4,4,4,3,3,3,1,2,3,1.75,4,5,3.6,5,2.95
72437980,3,3,NA,NA,3,1,1,1,2,1,1.75,4,3,3,5,1.75
72439055,4,4,3,4,4,3,2,2,5,2,4,1,5,3.8,5,2.4
72442538,2,3,3,3,3,3,3,2,1,3,1,1,5,2.8,5,2.2
72400665,4,2,4,2,2,1,1,2,2,1,1.75,1,5,2.8,5,1.15
72400735,3,3,3,3,2,3,3,2,2,3,1.75,1,5,2.8,5,2.35
72402796,3,3,3,3,3,2,3,2,2,2,1.75,1,5,3,5,1.95
72403808,3,4,3,4,3,3,4,2,2,3,1.75,1,5,3.4,5,2.55
72404091,2,3,4,3,3,2,2,2,3,3,2.5,1,5,3,5,2.1
72404246,3,4,4,4,4,3,3,1,5,3,4,4,5,3.8,5,3.4
72405254,4,3,3,3,3,2,NA,2,2,3,1.75,1,5,3.2,4,1.9375
72405350,4,3,3,3,3,2,2,2,2,2,1.75,1,5,3.2,5,1.75
72405448,3,4,3,4,3,3,3,2,1,3,1,1,5,3.4,5,2.2
72405513,3,3,3,3,3,3,3,2,5,3,4,1,5,3,5,2.8
72408767,4,4,4,4,4,2,2,2,2,2,1.75,1,5,4,5,1.75
72409388,4,4,3,4,4,3,3,2,2,3,1.75,1,5,3.8,5,2.35
72410267,2,3,3,3,3,3,3,2,2,3,1.75,1,5,2.8,5,2.35
72411299,3,2,2,2,2,2,2,1,1,2,1,4,5,2.2,5,2.2
72412529,3,3,3,3,4,3,3,2,2,3,1.75,1,5,3.2,5,2.35
72412668,3,4,3,3,3,4,4,2,1,3,1,1,5,3.2,5,2.6
72416059,3,4,3,NA,3,2,3,1,2,2,1.75,4,4,3.25,5,2.55
72416090,2,4,3,4,3,3,2,2,3,3,2.5,1,5,3.2,5,2.3
72420876,4,4,4,4,4,4,4,2,4,4,3.25,1,5,4,5,3.25
72421022,3,3,3,3,3,2,2,2,2,2,1.75,1,5,3,5,1.75
72422800,4,3,3,2,2,2,2,1,5,2,4,4,5,2.8,5,2.8
72423354,3,1,1,1,1,3,2,1,2,3,1.75,4,5,1.4,5,2.75
72425873,4,4,3,3,3,3,3,2,2,2,1.75,1,5,3.4,5,2.15
72428631,3,3,3,3,3,3,3,1,2,3,1.75,4,5,3,5,2.95
72429039,4,4,4,4,4,3,3,1,5,3,4,4,5,4,5,3.4
72429406,3,3,3,3,2,3,3,1,3,3,2.5,4,5,2.8,5,3.1
72430904,3,1,1,1,1,3,3,2,3,3,2.5,1,5,1.4,5,2.5
72431938,2,3,3,2,2,4,2,1,2,1,1.75,4,5,2.4,5,2.55
72433943,3,4,3,3,3,2,2,2,2,2,1.75,1,5,3.2,5,1.75
72434567,4,3,3,3,3,2,2,2,2,2,1.75,1,5,3.2,5,1.75
72436666,1,4,4,4,4,3,3,2,3,3,2.5,1,5,3.4,5,2.5
72440062,4,3,3,4,3,4,2,2,4,2,3.25,1,5,3.4,5,2.45
72440158,3,3,4,3,3,2,2,2,2,2,1.75,1,5,3.2,5,1.75
72441139,2,2,2,4,2,2,2,2,2,2,1.75,1,5,2.4,5,1.75
72443622,4,3,3,3,2,2,2,2,2,2,1.75,1,5,3,5,1.75
72443679,2,3,4,4,4,2,3,2,1,3,1,1,5,3.4,5,2
72443762,3,3,2,2,4,3,2,2,3,2,2.5,1,5,2.8,5,2.1
72444677,4,3,3,3,3,3,3,1,3,2,2.5,4,5,3.2,5,2.9
72445272,4,3,3,3,2,3,2,2,5,4,4,1,5,3,5,2.8
72406955,3,3,3,3,3,4,NA,2,2,4,1.75,1,5,3,4,2.6875
72407175,3,3,3,3,3,3,3,1,2,3,1.75,4,5,3,5,2.95
72410643,2,1,1,2,NA,4,4,1,2,4,1.75,4,4,1.5,5,3.55
72411787,3,3,3,4,3,3,3,2,5,3,4,1,5,3.2,5,2.8
72429488,3,4,3,3,3,3,3,2,4,3,3.25,1,5,3.2,5,2.65
72437306,3,3,3,2,2,3,3,2,3,3,2.5,1,5,2.6,5,2.5
72437350,3,3,3,3,3,1,1,2,2,1,1.75,1,5,3,5,1.15
72442788,3,4,3,4,4,1,3,2,5,2,4,1,5,3.6,5,2.2
72400267,1,4,4,4,4,2,3,2,4,3,3.25,1,5,3.4,5,2.45
72404237,2,3,3,3,3,2,3,2,2,3,1.75,1,5,2.8,5,2.15
72405545,2,4,3,4,4,4,4,2,1,4,1,1,5,3.4,5,2.8
72405888,3,4,4,4,4,4,4,2,3,4,2.5,1,5,3.8,5,3.1
